wdpa_id,taxon_class,vulnerable_species,non_vulnerable_species,total_species
300903,Reptile,9,65,74
300903,fw_fish,7,59,66
300905,Amphibian,0,26,26
300905,Bird,65,306,371
300905,Mammal,7,98,105
300905,Reptile,8,73,81
300905,fw_fish,14,55,69
300906,Amphibian,2,22,24
300906,Bird,72,262,334
300906,Mammal,7,74,81
300906,Reptile,6,49,55
300906,fw_fish,14,41,55
300910,Amphibian,0,37,37
300910,Bird,94,297,391
300910,Mammal,13,122,135
300910,Reptile,10,66,76
300910,fw_fish,7,59,66
300911,Amphibian,0,38,38
300911,Bird,93,273,366
300911,Mammal,15,118,133
300911,Reptile,9,61,70
300911,fw_fish,10,84,94
300912,Amphibian,0,38,38
300912,Bird,92,278,370
300912,Mammal,14,118,132
300912,Reptile,11,70,81
300912,fw_fish,8,72,80
300913,Amphibian,0,26,26
300913,Bird,64,307,371
300913,Mammal,7,96,103
300913,Reptile,8,73,81
300913,fw_fish,14,55,69
300914,Amphibian,0,39,39
300914,Bird,92,294,386
300914,Mammal,14,121,135
300914,Reptile,9,66,75
300914,fw_fish,7,74,81
300915,Amphibian,1,37,38
300915,Bird,93,288,381
300915,Mammal,13,121,134
300915,Reptile,11,67,78
300915,fw_fish,10,88,98
300916,Amphibian,3,25,28
300916,Bird,78,256,334
300916,Mammal,8,71,79
300916,Reptile,7,51,58
300916,fw_fish,14,41,55
300917,Amphibian,3,25,28
300917,Bird,80,253,333
300917,Mammal,9,72,81
300917,Reptile,7,50,57
300917,fw_fish,14,42,56
300919,Amphibian,1,38,39
300919,Bird,92,293,385
300919,Mammal,15,122,137
300919,Reptile,11,69,80
300919,fw_fish,9,82,91
300921,Amphibian,1,38,39
300921,Bird,92,285,377
300921,Mammal,14,116,130
300921,Reptile,11,66,77
300921,fw_fish,10,92,102
300922,Amphibian,3,23,26
300922,Bird,84,261,345
300922,Mammal,9,74,83
300922,Reptile,9,51,60
300922,fw_fish,15,40,55
300925,Amphibian,3,25,28
300925,Bird,87,261,348
300925,Mammal,10,75,85
300925,Reptile,10,51,61
300925,fw_fish,14,41,55
300926,Amphibian,1,38,39
300926,Bird,91,257,348
300926,Mammal,15,119,134
300926,Reptile,9,63,72
300926,fw_fish,10,84,94
300928,Amphibian,1,38,39
300928,Bird,92,259,351
300928,Mammal,15,115,130
300928,Reptile,12,65,77
300928,fw_fish,7,61,68
300929,Amphibian,1,40,41
300929,Bird,92,251,343
300929,Mammal,15,119,134
300929,Reptile,12,61,73
300929,fw_fish,7,67,74
300930,Amphibian,1,39,40
300930,Bird,92,264,356
300930,Mammal,15,115,130
300930,Reptile,12,65,77
300930,fw_fish,7,61,68
300931,Amphibian,1,37,38
300931,Bird,93,282,375
300931,Mammal,15,118,133
300931,Reptile,11,68,79
300931,fw_fish,10,89,99
300932,Amphibian,1,39,40
300932,Bird,92,266,358
300932,Mammal,14,117,131
300932,Reptile,11,66,77
300932,fw_fish,10,84,94
300933,Amphibian,1,38,39
300933,Bird,94,278,372
300933,Mammal,15,118,133
300933,Reptile,11,67,78
300933,fw_fish,10,84,94
300934,Amphibian,1,37,38
300934,Bird,93,280,373
300934,Mammal,15,117,132
300934,Reptile,12,68,80
300934,fw_fish,10,89,99
300937,Amphibian,1,38,39
300937,Bird,92,259,351
300937,Mammal,15,114,129
300937,Reptile,12,64,76
300937,fw_fish,7,61,68
300938,Amphibian,1,39,40
300938,Bird,95,273,368
300938,Mammal,14,116,130
300938,Reptile,12,68,80
300938,fw_fish,10,84,94
300939,Amphibian,1,38,39
300939,Bird,94,271,365
300939,Mammal,14,116,130
300939,Reptile,11,68,79
300939,fw_fish,10,84,94
300940,Amphibian,1,37,38
300940,Bird,92,278,370
300940,Mammal,15,114,129
300940,Reptile,12,65,77
300940,fw_fish,9,78,87
300941,Amphibian,1,39,40
300941,Bird,91,261,352
300941,Mammal,15,112,127
300941,Reptile,12,63,75
300941,fw_fish,7,61,68
300944,Amphibian,1,38,39
300944,Bird,94,271,365
300944,Mammal,15,117,132
300944,Reptile,12,67,79
300944,fw_fish,10,84,94
300945,Amphibian,1,38,39
300945,Bird,93,272,365
300945,Mammal,15,117,132
300945,Reptile,12,67,79
300945,fw_fish,10,84,94
300946,Amphibian,1,42,43
300946,Bird,95,270,365
300946,Mammal,15,118,133
300946,Reptile,13,66,79
300946,fw_fish,10,69,79
300947,Amphibian,2,46,48
300947,Bird,93,262,355
300947,Mammal,13,117,130
300947,Reptile,13,64,77
300947,fw_fish,9,68,77
300948,Amphibian,1,40,41
300948,Bird,94,269,363
300948,Mammal,14,115,129
300948,Reptile,13,65,78
300948,fw_fish,10,84,94
300951,Amphibian,1,40,41
300951,Bird,94,273,367
300951,Mammal,14,115,129
300951,Reptile,13,66,79
300951,fw_fish,10,84,94
300952,Amphibian,1,39,40
300952,Bird,98,270,368
300952,Mammal,15,111,126
300952,Reptile,13,65,78
300952,fw_fish,7,62,69
300953,Amphibian,1,40,41
300953,Bird,93,265,358
300953,Mammal,14,113,127
300953,Reptile,14,65,79
300953,fw_fish,8,73,81
300954,Amphibian,1,38,39
300954,Bird,98,273,371
300954,Mammal,15,111,126
300954,Reptile,14,67,81
300954,fw_fish,10,84,94
300955,Amphibian,1,37,38
300955,Bird,88,257,345
300955,Mammal,14,109,123
300955,Reptile,13,62,75
300955,fw_fish,7,62,69
300956,Amphibian,1,40,41
300956,Bird,97,260,357
300956,Mammal,14,114,128
300956,Reptile,14,66,80
300956,fw_fish,10,69,79
300959,Amphibian,1,40,41
300959,Bird,97,258,355
300959,Mammal,14,114,128
300959,Reptile,14,65,79
300959,fw_fish,10,69,79
300960,Amphibian,1,38,39
300960,Bird,98,268,366
300960,Mammal,15,110,125
300960,Reptile,14,67,81
300960,fw_fish,10,88,98
300961,Amphibian,1,37,38
300961,Bird,96,269,365
300961,Mammal,14,107,121
300961,Reptile,14,64,78
300961,fw_fish,9,81,90
300963,Amphibian,1,38,39
300963,Bird,97,267,364
300963,Mammal,14,106,120
300963,Reptile,14,67,81
300963,fw_fish,10,84,94
300964,Amphibian,1,38,39
300964,Bird,95,262,357
300964,Mammal,14,104,118
300964,Reptile,14,65,79
300964,fw_fish,10,79,89
300965,Amphibian,1,36,37
300965,Bird,92,254,346
300965,Mammal,12,107,119
300965,Reptile,13,62,75
300965,fw_fish,9,78,87
300966,Amphibian,1,36,37
300966,Bird,95,260,355
300966,Mammal,13,108,121
300966,Reptile,13,62,75
300966,fw_fish,8,62,70
301724,Amphibian,1,52,53
301724,Bird,95,256,351
301724,Mammal,14,130,144
301724,Reptile,13,65,78
301724,fw_fish,14,48,62
303922,Amphibian,0,42,42
303922,Bird,83,304,387
303922,Mammal,10,129,139
303922,Reptile,5,66,71
303922,fw_fish,7,53,60
303923,Amphibian,0,35,35
303923,Bird,71,273,344
303923,Mammal,7,109,116
303923,Reptile,2,54,56
303923,fw_fish,18,80,98
303924,Amphibian,0,37,37
303924,Bird,73,260,333
303924,Mammal,7,106,113
303924,Reptile,3,53,56
303924,fw_fish,20,73,93
303925,Amphibian,0,43,43
303925,Bird,88,281,369
303925,Mammal,8,115,123
303925,Reptile,8,57,65
303925,fw_fish,26,85,111
303926,Amphibian,0,24,24
303926,Bird,44,283,327
303926,Mammal,9,107,116
303926,Reptile,0,55,55
303926,fw_fish,11,67,78
303927,Amphibian,0,25,25
303927,Bird,42,278,320
303927,Mammal,8,106,114
303927,Reptile,0,55,55
303927,fw_fish,11,67,78
303928,Amphibian,0,30,30
303928,Bird,71,277,348
303928,Mammal,6,99,105
303928,Reptile,2,54,56
303928,fw_fish,13,67,80
303929,Amphibian,0,33,33
303929,Bird,77,259,336
303929,Mammal,7,99,106
303929,Reptile,5,53,58
303929,fw_fish,19,77,96
303930,Amphibian,0,36,36
303930,Bird,83,262,345
303930,Mammal,7,101,108
303930,Reptile,7,56,63
303930,fw_fish,19,77,96
303931,Amphibian,0,35,35
303931,Bird,80,255,335
303931,Mammal,6,94,100
303931,Reptile,7,55,62
303931,fw_fish,19,77,96
303932,Amphibian,0,36,36
303932,Bird,82,258,340
303932,Mammal,6,94,100
303932,Reptile,7,55,62
303932,fw_fish,18,72,90
303933,Amphibian,0,36,36
303933,Bird,84,259,343
303933,Mammal,6,98,104
303933,Reptile,7,55,62
303933,fw_fish,18,72,90
303935,Amphibian,4,21,25
303935,Bird,29,303,332
303935,Mammal,5,85,90
303935,Reptile,5,51,56
303935,fw_fish,16,29,45
303936,Amphibian,4,21,25
303936,Bird,27,301,328
303936,Mammal,5,85,90
303936,Reptile,4,50,54
303936,fw_fish,16,29,45
303937,Amphibian,4,22,26
303937,Bird,31,294,325
303937,Mammal,5,84,89
303937,Reptile,4,50,54
303937,fw_fish,15,27,42
303938,Amphibian,4,22,26
303938,Bird,29,301,330
303938,Mammal,5,83,88
303938,Reptile,5,52,57
303938,fw_fish,16,29,45
303939,Amphibian,4,22,26
303939,Bird,30,290,320
303939,Mammal,5,84,89
303939,Reptile,4,56,60
303939,fw_fish,24,51,75
303940,Amphibian,4,22,26
303940,Bird,29,322,351
303940,Mammal,5,93,98
303940,Reptile,4,55,59
303940,fw_fish,16,29,45
303941,Amphibian,4,22,26
303941,Bird,29,309,338
303941,Mammal,5,85,90
303941,Reptile,4,51,55
303941,fw_fish,17,30,47
303942,Amphibian,4,22,26
303942,Bird,28,310,338
303942,Mammal,5,91,96
303942,Reptile,3,51,54
303942,fw_fish,16,29,45
303943,Amphibian,4,22,26
303943,Bird,27,310,337
303943,Mammal,5,93,98
303943,Reptile,3,54,57
303943,fw_fish,16,29,45
303944,Amphibian,4,22,26
303944,Bird,29,312,341
303944,Mammal,6,98,104
303944,Reptile,2,60,62
303944,fw_fish,15,27,42
303945,Amphibian,4,22,26
303945,Bird,27,315,342
303945,Mammal,4,96,100
303945,Reptile,2,59,61
303945,fw_fish,12,29,41
303946,Amphibian,4,22,26
303946,Bird,27,320,347
303946,Mammal,3,99,102
303946,Reptile,2,60,62
303946,fw_fish,20,48,68
303947,Amphibian,4,23,27
303947,Bird,28,318,346
303947,Mammal,6,105,111
303947,Reptile,2,63,65
303947,fw_fish,19,31,50
303948,Amphibian,4,21,25
303948,Bird,29,308,337
303948,Mammal,6,103,109
303948,Reptile,2,60,62
303948,fw_fish,14,35,49
303949,Amphibian,4,21,25
303949,Bird,30,310,340
303949,Mammal,6,105,111
303949,Reptile,2,60,62
303949,fw_fish,14,35,49
303950,Amphibian,4,20,24
303950,Bird,30,304,334
303950,Mammal,7,108,115
303950,Reptile,2,57,59
303950,fw_fish,19,49,68
303951,Amphibian,4,22,26
303951,Bird,35,321,356
303951,Mammal,8,115,123
303951,Reptile,2,63,65
303951,fw_fish,17,35,52
303952,Amphibian,0,36,36
303952,Bird,87,274,361
303952,Mammal,13,135,148
303952,Reptile,7,65,72
303952,fw_fish,11,75,86
303953,Amphibian,0,32,32
303953,Bird,80,297,377
303953,Mammal,11,125,136
303953,Reptile,10,79,89
303953,fw_fish,11,48,59
303954,Amphibian,0,29,29
303954,Bird,82,300,382
303954,Mammal,11,109,120
303954,Reptile,10,78,88
303954,fw_fish,12,58,70
303955,Amphibian,0,39,39
303955,Bird,90,276,366
303955,Mammal,14,126,140
303955,Reptile,8,61,69
303955,fw_fish,14,68,82
303956,Amphibian,1,39,40
303956,Bird,97,260,357
303956,Mammal,15,112,127
303956,Reptile,13,69,82
303956,fw_fish,7,55,62
303957,Amphibian,0,32,32
303957,Bird,88,298,386
303957,Mammal,11,116,127
303957,Reptile,12,73,85
303957,fw_fish,7,51,58
303958,Amphibian,0,32,32
303958,Bird,87,298,385
303958,Mammal,11,116,127
303958,Reptile,12,73,85
303958,fw_fish,7,51,58
303959,Amphibian,4,23,27
303959,Bird,31,312,343
303959,Mammal,7,109,116
303959,Reptile,2,64,66
303959,fw_fish,15,33,48
303960,Amphibian,0,35,35
303960,Bird,85,273,358
303960,Mammal,13,133,146
303960,Reptile,7,65,72
303960,fw_fish,9,70,79
303961,Amphibian,1,39,40
303961,Bird,100,284,384
303961,Mammal,15,114,129
303961,Reptile,13,72,85
303961,fw_fish,14,76,90
303962,Amphibian,0,38,38
303962,Bird,89,281,370
303962,Mammal,14,129,143
303962,Reptile,7,63,70
303962,fw_fish,14,68,82
313422,Amphibian,4,22,26
313422,Bird,27,283,310
313422,Mammal,4,92,96
313422,Reptile,3,49,52
313422,fw_fish,14,53,67
313423,Amphibian,4,21,25
313423,Bird,26,285,311
313423,Mammal,3,97,100
313423,Reptile,2,50,52
313423,fw_fish,13,52,65
313425,Amphibian,4,22,26
313425,Bird,27,283,310
313425,Mammal,4,83,87
313425,Reptile,4,51,55
313425,fw_fish,20,50,70
313427,Amphibian,4,22,26
313427,Bird,28,280,308
313427,Mammal,5,76,81
313427,Reptile,4,52,56
313427,fw_fish,19,43,62
313428,Amphibian,4,22,26
313428,Bird,29,280,309
313428,Mammal,5,79,84
313428,Reptile,4,53,57
313428,fw_fish,24,44,68
313430,Amphibian,4,22,26
313430,Bird,30,266,296
313430,Mammal,5,73,78
313430,Reptile,5,53,58
313430,fw_fish,21,43,64
313432,Amphibian,4,21,25
313432,Bird,29,271,300
313432,Mammal,5,72,77
313432,Reptile,5,52,57
313432,fw_fish,21,43,64
313435,Amphibian,4,22,26
313435,Bird,32,273,305
313435,Mammal,3,73,76
313435,Reptile,6,52,58
313435,fw_fish,22,45,67
313438,Amphibian,3,21,24
313438,Bird,31,267,298
313438,Mammal,2,67,69
313438,Reptile,7,47,54
313438,fw_fish,22,43,65
313440,Amphibian,3,15,18
313440,Bird,32,257,289
313440,Mammal,3,62,65
313440,Reptile,7,42,49
313440,fw_fish,12,20,32
313441,Amphibian,3,21,24
313441,Bird,30,290,320
313441,Mammal,4,76,80
313441,Reptile,7,52,59
313441,fw_fish,17,28,45
313442,Amphibian,4,23,27
313442,Bird,27,288,315
313442,Mammal,5,96,101
313442,Reptile,3,58,61
313442,fw_fish,23,65,88
317051,Amphibian,3,25,28
317051,Bird,52,302,354
317051,Mammal,6,96,102
317051,Reptile,2,54,56
317051,fw_fish,5,49,54
317192,Amphibian,4,20,24
317192,Bird,31,299,330
317192,Mammal,3,82,85
317192,Reptile,5,44,49
317192,fw_fish,7,21,28
317193,Amphibian,4,20,24
317193,Bird,33,293,326
317193,Mammal,3,79,82
317193,Reptile,5,43,48
317193,fw_fish,5,21,26
317194,Amphibian,4,20,24
317194,Bird,33,296,329
317194,Mammal,3,77,80
317194,Reptile,5,43,48
317194,fw_fish,6,21,27
317195,Amphibian,4,20,24
317195,Bird,32,294,326
317195,Mammal,3,76,79
317195,Reptile,5,42,47
317195,fw_fish,8,21,29
317286,Amphibian,4,24,28
317286,Bird,30,263,293
317286,Mammal,7,88,95
317286,Reptile,3,53,56
317286,fw_fish,5,47,52
317287,Amphibian,1,21,22
317287,Bird,27,254,281
317287,Mammal,12,98,110
317287,Reptile,0,62,62
317287,fw_fish,15,97,112
342470,Amphibian,0,3,3
342470,Bird,22,130,152
342470,Mammal,11,29,40
342470,Reptile,9,21,30
342470,fw_fish,1,2,3
342473,Amphibian,2,18,20
342473,Bird,35,300,335
342473,Mammal,2,69,71
342473,Reptile,5,45,50
342473,fw_fish,5,17,22
342474,Amphibian,4,23,27
342474,Bird,33,323,356
342474,Mammal,5,95,100
342474,Reptile,4,58,62
342474,fw_fish,16,31,47
342475,Amphibian,1,23,24
342475,Bird,36,311,347
342475,Mammal,2,74,76
342475,Reptile,6,40,46
342475,fw_fish,6,15,21
342477,Amphibian,6,46,52
342477,Bird,47,564,611
342477,Bird,0,4,4
342477,Mammal,5,80,85
342477,Mammal,5,80,85
342477,Reptile,4,47,51
342477,fw_fish,18,34,52
342479,Amphibian,1,20,21
342479,Bird,39,301,340
342479,Mammal,2,67,69
342479,Reptile,6,43,49
342479,fw_fish,10,18,28
342480,Amphibian,4,23,27
342480,Bird,36,330,366
342480,Mammal,5,94,99
342480,Reptile,4,58,62
342480,fw_fish,16,31,47
342656,Amphibian,3,23,26
342656,Bird,52,329,381
342656,Mammal,5,84,89
342656,Reptile,4,54,58
342656,fw_fish,5,42,47
342657,Amphibian,3,23,26
342657,Bird,48,312,360
342657,Mammal,5,88,93
342657,Reptile,2,53,55
342657,fw_fish,5,42,47
342658,Amphibian,3,24,27
342658,Bird,35,279,314
342658,Mammal,5,85,90
342658,Reptile,2,52,54
342658,fw_fish,7,50,57
342659,Amphibian,3,25,28
342659,Bird,36,286,322
342659,Mammal,5,90,95
342659,Reptile,2,54,56
342659,fw_fish,5,42,47
342660,Amphibian,4,25,29
342660,Bird,33,275,308
342660,Mammal,5,89,94
342660,Reptile,3,53,56
342660,fw_fish,6,52,58
342661,Amphibian,4,25,29
342661,Bird,30,270,300
342661,Mammal,6,86,92
342661,Reptile,3,53,56
342661,fw_fish,4,45,49
342662,Amphibian,3,23,26
342662,Bird,40,290,330
342662,Mammal,5,90,95
342662,Reptile,2,51,53
342662,fw_fish,5,56,61
342670,Amphibian,4,26,30
342670,Bird,33,274,307
342670,Mammal,8,98,106
342670,Reptile,3,54,57
342670,fw_fish,7,86,93
342671,Amphibian,3,27,30
342671,Bird,35,279,314
342671,Mammal,7,103,110
342671,Reptile,4,53,57
342671,fw_fish,7,85,92
342672,Amphibian,3,26,29
342672,Bird,36,275,311
342672,Mammal,7,101,108
342672,Reptile,2,51,53
342672,fw_fish,6,64,70
342673,Amphibian,3,25,28
342673,Bird,48,300,348
342673,Mammal,6,99,105
342673,Reptile,2,55,57
342673,fw_fish,6,59,65
351088,Amphibian,3,24,27
351088,Bird,51,296,347
351088,Mammal,6,96,102
351088,Reptile,3,56,59
351088,fw_fish,6,73,79
352605,Amphibian,1,6,7
352605,Bird,41,230,271
352605,Mammal,6,36,42
352605,Reptile,8,22,30
352605,fw_fish,12,26,38
352606,Amphibian,1,6,7
352606,Bird,41,242,283
352606,Mammal,7,37,44
352606,Reptile,8,25,33
352606,fw_fish,14,40,54
352607,Amphibian,1,6,7
352607,Bird,45,264,309
352607,Mammal,6,43,49
352607,Reptile,8,29,37
352607,fw_fish,17,53,70
352608,Amphibian,1,6,7
352608,Bird,42,279,321
352608,Mammal,5,41,46
352608,Reptile,9,28,37
352608,fw_fish,16,46,62
352609,Amphibian,1,6,7
352609,Bird,45,262,307
352609,Mammal,6,47,53
352609,Reptile,10,31,41
352609,fw_fish,17,54,71
352610,Amphibian,1,6,7
352610,Bird,44,282,326
352610,Mammal,5,45,50
352610,Reptile,10,33,43
352610,fw_fish,17,54,71
352611,Amphibian,1,6,7
352611,Bird,42,277,319
352611,Mammal,5,41,46
352611,Reptile,10,33,43
352611,fw_fish,16,46,62
352612,Amphibian,1,6,7
352612,Bird,40,270,310
352612,Mammal,5,41,46
352612,Reptile,11,34,45
352612,fw_fish,16,52,68
352613,Amphibian,1,7,8
352613,Bird,42,237,279
352613,Mammal,6,47,53
352613,Reptile,8,29,37
352613,fw_fish,1,13,14
352614,Amphibian,1,6,7
352614,Bird,39,230,269
352614,Mammal,5,44,49
352614,Reptile,7,29,36
352614,fw_fish,1,13,14
352615,Amphibian,1,6,7
352615,Bird,39,207,246
352615,Mammal,7,40,47
352615,Reptile,7,24,31
352615,fw_fish,13,27,40
352616,Amphibian,2,8,10
352616,Bird,38,229,267
352616,Mammal,6,50,56
352616,Reptile,7,31,38
352616,fw_fish,1,12,13
352617,Amphibian,1,7,8
352617,Bird,37,225,262
352617,Mammal,5,45,50
352617,Reptile,7,28,35
352617,fw_fish,1,12,13
352618,Amphibian,4,22,26
352618,Bird,51,335,386
352618,Mammal,10,82,92
352618,Reptile,7,52,59
352618,fw_fish,11,57,68
352619,Amphibian,1,7,8
352619,Bird,37,239,276
352619,Mammal,3,44,47
352619,Reptile,7,30,37
352619,fw_fish,11,38,49
352620,Amphibian,1,7,8
352620,Bird,37,237,274
352620,Mammal,3,44,47
352620,Reptile,7,30,37
352620,fw_fish,16,45,61
352621,Amphibian,1,7,8
352621,Bird,35,225,260
352621,Mammal,3,44,47
352621,Reptile,6,29,35
352621,fw_fish,1,12,13
352622,Amphibian,2,8,10
352622,Bird,37,241,278
352622,Mammal,3,49,52
352622,Reptile,7,35,42
352622,fw_fish,12,40,52
352623,Amphibian,2,8,10
352623,Bird,34,227,261
352623,Mammal,4,48,52
352623,Reptile,5,29,34
352623,fw_fish,1,12,13
352624,Amphibian,2,8,10
352624,Bird,35,227,262
352624,Mammal,3,47,50
352624,Reptile,5,31,36
352624,fw_fish,1,23,24
352625,Amphibian,2,9,11
352625,Bird,36,234,270
352625,Mammal,3,49,52
352625,Reptile,6,34,40
352625,fw_fish,11,39,50
352626,Amphibian,2,10,12
352626,Bird,39,275,314
352626,Mammal,3,52,55
352626,Reptile,9,44,53
352626,fw_fish,4,24,28
352627,Amphibian,2,9,11
352627,Bird,35,225,260
352627,Mammal,3,51,54
352627,Reptile,4,29,33
352627,fw_fish,1,11,12
352628,Amphibian,2,11,13
352628,Bird,35,240,275
352628,Mammal,3,51,54
352628,Reptile,4,29,33
352628,fw_fish,1,23,24
352629,Amphibian,2,10,12
352629,Bird,36,248,284
352629,Mammal,4,52,56
352629,Reptile,6,36,42
352629,fw_fish,1,24,25
352630,Amphibian,2,10,12
352630,Bird,42,298,340
352630,Mammal,3,57,60
352630,Reptile,9,51,60
352630,fw_fish,4,23,27
352631,Amphibian,2,16,18
352631,Bird,34,265,299
352631,Mammal,5,62,67
352631,Reptile,5,43,48
352631,fw_fish,1,24,25
352632,Amphibian,2,11,13
352632,Bird,43,310,353
352632,Mammal,3,59,62
352632,Reptile,6,50,56
352632,fw_fish,4,23,27
352633,Amphibian,2,16,18
352633,Bird,35,264,299
352633,Mammal,5,63,68
352633,Reptile,5,41,46
352633,fw_fish,1,19,20
352634,Amphibian,2,18,20
352634,Bird,36,266,302
352634,Mammal,2,64,66
352634,Reptile,3,44,47
352634,fw_fish,11,57,68
352635,Amphibian,2,12,14
352635,Bird,46,311,357
352635,Mammal,2,58,60
352635,Reptile,5,50,55
352635,fw_fish,4,23,27
352636,Amphibian,3,20,23
352636,Bird,38,296,334
352636,Mammal,3,74,77
352636,Reptile,4,48,52
352636,fw_fish,6,44,50
352637,Amphibian,2,16,18
352637,Bird,36,289,325
352637,Mammal,3,64,67
352637,Reptile,4,48,52
352637,fw_fish,1,20,21
352638,Amphibian,2,17,19
352638,Bird,34,260,294
352638,Mammal,2,63,65
352638,Reptile,3,38,41
352638,fw_fish,7,55,62
352639,Amphibian,2,17,19
352639,Bird,36,278,314
352639,Mammal,3,65,68
352639,Reptile,4,46,50
352639,fw_fish,1,20,21
352640,Amphibian,2,17,19
352640,Bird,34,274,308
352640,Mammal,3,67,70
352640,Reptile,4,44,48
352640,fw_fish,5,39,44
352641,Amphibian,2,17,19
352641,Bird,34,261,295
352641,Mammal,2,63,65
352641,Reptile,3,40,43
352641,fw_fish,7,55,62
352642,Amphibian,3,20,23
352642,Bird,37,293,330
352642,Mammal,3,69,72
352642,Reptile,5,45,50
352642,fw_fish,11,56,67
352643,Amphibian,2,17,19
352643,Bird,35,279,314
352643,Mammal,3,68,71
352643,Reptile,4,44,48
352643,fw_fish,1,20,21
352644,Amphibian,3,21,24
352644,Bird,36,303,339
352644,Mammal,4,73,77
352644,Reptile,5,44,49
352644,fw_fish,11,56,67
352645,Amphibian,3,15,18
352645,Bird,44,319,363
352645,Mammal,3,64,67
352645,Reptile,4,50,54
352645,fw_fish,1,22,23
352646,Amphibian,3,18,21
352646,Bird,35,289,324
352646,Mammal,3,69,72
352646,Reptile,4,43,47
352646,fw_fish,5,38,43
352647,Amphibian,2,19,21
352647,Bird,36,270,306
352647,Mammal,2,66,68
352647,Reptile,3,40,43
352647,fw_fish,6,44,50
352648,Amphibian,3,19,22
352648,Bird,37,301,338
352648,Mammal,3,69,72
352648,Reptile,4,45,49
352648,fw_fish,11,56,67
352649,Amphibian,3,19,22
352649,Bird,36,294,330
352649,Mammal,3,68,71
352649,Reptile,4,43,47
